user_id,rec_list,chosen_item,rationale,timestamp
user_74,"[""content_41"", ""content_55"", ""content_22""]",content_22,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844051
user_74,"[""content_6"", ""content_36"", ""content_57""]",content_57,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844061
user_74,"[""content_7"", ""content_10"", ""content_60""]",content_60,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844070
user_75,"[""content_51"", ""content_35"", ""content_34""]",content_34,Based on 11th and goal Doctor.,2025-10-28T16:51:11.844081
user_75,"[""content_25"", ""content_55"", ""content_42""]",content_25,Based on 11th and goal Doctor.,2025-10-28T16:51:11.844090
user_75,"[""content_33"", ""content_50"", ""content_9""]",content_33,Based on 11th and goal Doctor.,2025-10-28T16:51:11.844099
user_75,"[""content_42"", ""content_53"", ""content_32""]",content_42,Based on 11th and goal Doctor.,2025-10-28T16:51:11.844108
user_75,"[""content_59"", ""content_26"", ""content_25""]",content_25,Based on 11th and goal Doctor.,2025-10-28T16:51:11.844118
user_75,"[""content_49"", ""content_55"", ""content_39""]",content_49,Based on 11th and goal Doctor.,2025-10-28T16:51:11.844127
user_75,"[""content_56"", ""content_8"", ""content_4""]",content_8,Based on 11th and goal Doctor.,2025-10-28T16:51:11.844136
user_75,"[""content_38"", ""content_9"", ""content_15""]",content_9,Based on 11th and goal Doctor.,2025-10-28T16:51:11.844145
user_75,"[""content_50"", ""content_10"", ""content_38""]",content_38,Based on 11th and goal Doctor.,2025-10-28T16:51:11.844154
user_75,"[""content_10"", ""content_25"", ""content_36""]",content_36,Based on 11th and goal Doctor.,2025-10-28T16:51:11.844163
user_76,"[""content_15"", ""content_18"", ""content_58""]",content_58,Based on 11th and goal Researcher.,2025-10-28T16:51:11.844174
user_76,"[""content_33"", ""content_43"", ""content_60""]",content_43,Based on 11th and goal Researcher.,2025-10-28T16:51:11.844183
user_76,"[""content_43"", ""content_20"", ""content_39""]",content_20,Based on 11th and goal Researcher.,2025-10-28T16:51:11.844192
user_76,"[""content_59"", ""content_3"", ""content_16""]",content_16,Based on 11th and goal Researcher.,2025-10-28T16:51:11.844202
user_76,"[""content_21"", ""content_3"", ""content_27""]",content_3,Based on 11th and goal Researcher.,2025-10-28T16:51:11.844211
user_76,"[""content_21"", ""content_30"", ""content_33""]",content_33,Based on 11th and goal Researcher.,2025-10-28T16:51:11.844220
user_77,"[""content_56"", ""content_34"", ""content_51""]",content_51,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.844230
user_77,"[""content_56"", ""content_15"", ""content_13""]",content_15,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.844239
user_77,"[""content_23"", ""content_45"", ""content_29""]",content_23,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.844249
user_77,"[""content_52"", ""content_32"", ""content_29""]",content_52,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.844258
user_77,"[""content_48"", ""content_7"", ""content_50""]",content_48,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.844267
user_77,"[""content_54"", ""content_52"", ""content_43""]",content_54,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.844276
user_77,"[""content_7"", ""content_21"", ""content_22""]",content_21,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.844285
user_77,"[""content_41"", ""content_3"", ""content_44""]",content_3,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.844295
user_78,"[""content_44"", ""content_58"", ""content_3""]",content_58,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.844305
user_78,"[""content_9"", ""content_42"", ""content_6""]",content_6,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.844314
user_78,"[""content_31"", ""content_40"", ""content_39""]",content_39,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.844323
user_78,"[""content_57"", ""content_48"", ""content_15""]",content_15,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.844332
user_78,"[""content_18"", ""content_46"", ""content_53""]",content_46,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.844341
user_78,"[""content_17"", ""content_3"", ""content_20""]",content_3,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.844350
user_78,"[""content_33"", ""content_35"", ""content_14""]",content_33,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.844359
user_78,"[""content_5"", ""content_20"", ""content_57""]",content_20,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.844369
user_79,"[""content_42"", ""content_59"", ""content_45""]",content_42,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.844379
user_79,"[""content_49"", ""content_10"", ""content_60""]",content_49,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.844388
user_79,"[""content_42"", ""content_51"", ""content_21""]",content_42,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.844397
user_79,"[""content_13"", ""content_26"", ""content_35""]",content_26,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.844406
user_79,"[""content_8"", ""content_21"", ""content_41""]",content_21,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.844416
user_80,"[""content_39"", ""content_5"", ""content_48""]",content_39,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844426
user_80,"[""content_38"", ""content_41"", ""content_29""]",content_41,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844435
user_80,"[""content_40"", ""content_29"", ""content_35""]",content_40,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844444
user_80,"[""content_56"", ""content_57"", ""content_10""]",content_56,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844453
user_80,"[""content_41"", ""content_20"", ""content_52""]",content_52,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844462
user_80,"[""content_18"", ""content_23"", ""content_28""]",content_28,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844472
user_80,"[""content_19"", ""content_17"", ""content_27""]",content_17,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844481
user_80,"[""content_37"", ""content_52"", ""content_19""]",content_37,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844490
user_80,"[""content_59"", ""content_49"", ""content_15""]",content_49,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.844500
user_81,"[""content_55"", ""content_28"", ""content_20""]",content_55,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.844510
user_81,"[""content_5"", ""content_28"", ""content_14""]",content_5,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.844519
user_81,"[""content_40"", ""content_21"", ""content_31""]",content_40,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.844529
user_81,"[""content_49"", ""content_32"", ""content_33""]",content_33,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.844538
user_81,"[""content_14"", ""content_56"", ""content_8""]",content_56,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.844547
user_81,"[""content_38"", ""content_32"", ""content_24""]",content_32,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.844556
user_81,"[""content_46"", ""content_59"", ""content_11""]",content_11,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.844565
user_81,"[""content_59"", ""content_46"", ""content_43""]",content_59,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.844574
user_81,"[""content_43"", ""content_29"", ""content_15""]",content_43,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.844583
user_81,"[""content_33"", ""content_26"", ""content_36""]",content_36,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.844592
user_82,"[""content_46"", ""content_3"", ""content_9""]",content_9,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.844602
user_82,"[""content_54"", ""content_6"", ""content_22""]",content_22,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.844612
user_82,"[""content_24"", ""content_59"", ""content_46""]",content_46,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.844621
user_82,"[""content_20"", ""content_42"", ""content_11""]",content_20,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.844630
user_82,"[""content_15"", ""content_12"", ""content_20""]",content_15,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.844639
user_82,"[""content_25"", ""content_55"", ""content_48""]",content_55,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.844648
user_83,"[""content_36"", ""content_23"", ""content_41""]",content_41,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844658
user_83,"[""content_17"", ""content_35"", ""content_16""]",content_16,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844667
user_83,"[""content_28"", ""content_52"", ""content_25""]",content_28,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844676
user_83,"[""content_30"", ""content_59"", ""content_14""]",content_59,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844685
user_83,"[""content_19"", ""content_51"", ""content_25""]",content_51,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844695
user_84,"[""content_17"", ""content_25"", ""content_12""]",content_12,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844704
user_84,"[""content_8"", ""content_23"", ""content_48""]",content_48,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844714
user_84,"[""content_37"", ""content_23"", ""content_35""]",content_23,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844723
user_84,"[""content_42"", ""content_6"", ""content_59""]",content_59,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844748
user_84,"[""content_32"", ""content_18"", ""content_48""]",content_48,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844765
user_84,"[""content_8"", ""content_28"", ""content_5""]",content_28,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844774
user_84,"[""content_1"", ""content_22"", ""content_11""]",content_1,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844784
user_84,"[""content_5"", ""content_33"", ""content_43""]",content_5,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844793
user_84,"[""content_26"", ""content_37"", ""content_36""]",content_26,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844803
user_84,"[""content_42"", ""content_54"", ""content_19""]",content_42,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844813
user_85,"[""content_51"", ""content_49"", ""content_20""]",content_49,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844824
user_85,"[""content_43"", ""content_31"", ""content_25""]",content_25,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844834
user_85,"[""content_57"", ""content_4"", ""content_46""]",content_46,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844844
user_85,"[""content_17"", ""content_53"", ""content_36""]",content_17,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844853
user_85,"[""content_45"", ""content_32"", ""content_52""]",content_32,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844862
user_85,"[""content_19"", ""content_2"", ""content_48""]",content_19,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.844871
user_86,"[""content_52"", ""content_47"", ""content_56""]",content_52,Based on 10th and goal Researcher.,2025-10-28T16:51:11.844882
user_86,"[""content_35"", ""content_26"", ""content_19""]",content_19,Based on 10th and goal Researcher.,2025-10-28T16:51:11.844892
user_86,"[""content_41"", ""content_16"", ""content_13""]",content_41,Based on 10th and goal Researcher.,2025-10-28T16:51:11.844901
user_86,"[""content_52"", ""content_10"", ""content_28""]",content_28,Based on 10th and goal Researcher.,2025-10-28T16:51:11.844910
user_86,"[""content_23"", ""content_60"", ""content_48""]",content_23,Based on 10th and goal Researcher.,2025-10-28T16:51:11.844919
user_86,"[""content_37"", ""content_47"", ""content_42""]",content_42,Based on 10th and goal Researcher.,2025-10-28T16:51:11.844928
user_86,"[""content_25"", ""content_46"", ""content_53""]",content_25,Based on 10th and goal Researcher.,2025-10-28T16:51:11.844937
user_86,"[""content_8"", ""content_36"", ""content_58""]",content_8,Based on 10th and goal Researcher.,2025-10-28T16:51:11.844947
user_86,"[""content_27"", ""content_25"", ""content_29""]",content_25,Based on 10th and goal Researcher.,2025-10-28T16:51:11.844956
user_87,"[""content_39"", ""content_48"", ""content_25""]",content_48,Based on 12th and goal Researcher.,2025-10-28T16:51:11.844966
user_87,"[""content_27"", ""content_28"", ""content_5""]",content_27,Based on 12th and goal Researcher.,2025-10-28T16:51:11.844981
user_87,"[""content_9"", ""content_21"", ""content_48""]",content_21,Based on 12th and goal Researcher.,2025-10-28T16:51:11.844991
user_87,"[""content_59"", ""content_16"", ""content_18""]",content_59,Based on 12th and goal Researcher.,2025-10-28T16:51:11.845000
user_87,"[""content_52"", ""content_59"", ""content_3""]",content_52,Based on 12th and goal Researcher.,2025-10-28T16:51:11.845009
user_88,"[""content_9"", ""content_44"", ""content_45""]",content_9,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845021
user_88,"[""content_18"", ""content_40"", ""content_38""]",content_38,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845030
user_88,"[""content_3"", ""content_5"", ""content_58""]",content_3,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845040
user_88,"[""content_47"", ""content_29"", ""content_28""]",content_28,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845049
user_88,"[""content_15"", ""content_58"", ""content_27""]",content_58,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845058
user_88,"[""content_23"", ""content_40"", ""content_48""]",content_23,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845067
user_89,"[""content_31"", ""content_56"", ""content_29""]",content_29,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.845077
user_89,"[""content_5"", ""content_21"", ""content_10""]",content_10,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.845086
user_89,"[""content_20"", ""content_18"", ""content_53""]",content_18,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.845096
user_89,"[""content_8"", ""content_18"", ""content_19""]",content_8,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.845105
user_89,"[""content_40"", ""content_11"", ""content_14""]",content_40,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.845114
user_90,"[""content_5"", ""content_30"", ""content_20""]",content_30,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.845124
user_90,"[""content_59"", ""content_24"", ""content_28""]",content_24,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.845134
user_90,"[""content_9"", ""content_56"", ""content_52""]",content_56,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.845143
